ref_hash,obj
4156429569413205504_sc,0
4156429569413205504_st,0
4159439528416092160_sc,0
4159439528416092160_st,0
4159880230609681408_sc,0
4159880230609681408_st,0
4160116185083740672_sc,0
4160116185083740672_st,0
4164621178487252992_sc,0
4164621178487252992_st,0
4166528201257068544_sc,0
4166528201257068544_st,0
4168001244379496960_sc,0
4168001244379496960_st,0
4172097597977464832_sc,0
4172097597977464832_st,0
4172968153373849600_sc,0
4172968153373849600_st,0
4177895333092975104_sc,0
4177895333092975104_st,0
4187019211154550272_sc,0
4187019211154550272_st,0
4189164401529099264_sc,0
4189164401529099264_st,0
4190025843144564224_sc,0
4190025843144564224_st,0
4190156948381570048_sc,0
4190156948381570048_st,0
4191205519761195008_sc,0
4191205519761195008_st,0
4204818780817628160_sc,0
4204818780817628160_st,0
4210199934008228864_sc,0
4210199934008228864_st,0
4210775131628397568_sc,0
4210775131628397568_st,0
4211044569981535232_sc,0
4211044569981535232_st,0
4211840690612060160_sc,0
4211840690612060160_st,0
4212592888991769600_sc,0
4212592888991769600_st,0
4214960025146847232_sc,0
4214960025146847232_st,0
4215105460965164032_sc,0
4215105460965164032_st,0
4215995049207835136_sc,0
4215995049207835136_st,0
421642707363369472_sc,0
421642707363369472_st,0
4217126762522622976_sc,0
4217126762522622976_st,0
4222252201221809664_sc,0
4222252201221809664_st,0
4223616428039795200_sc,0
4223616428039795200_st,0
4226294258130333696_sc,0
4226294258130333696_st,0
4227053019808209408_sc,0
4227053019808209408_st,0
4228483044649908736_sc,0
4228483044649908736_st,0
4235439272973494272_sc,0
4235439272973494272_st,0
4244577585957873664_sc,0
4244577585957873664_st,0
4255412140678208000_sc,0
4255412140678208000_st,0
4259034988324524032_sc,0
4259034988324524032_st,0
4261707285829216768_sc,0
4261707285829216768_st,0
4262045376395272192_sc,0
4262045376395272192_st,0
4263875602984126976_sc,0
4263875602984126976_st,0
426771669757707456_sc,0
426771669757707456_st,0
4268491312660515328_sc,0
4268491312660515328_st,0
42686903160903392_sc,0
42686903160903392_st,0
4273090276253405696_sc,0
4273090276253405696_st,0
4277433722899330560_sc,0
4277433722899330560_st,0
4277652977752005632_sc,0
4277652977752005632_st,0
4280115065945045504_sc,0
4280115065945045504_st,0
4282881167099495936_sc,0
4282881167099495936_st,0
4288869960485037056_sc,0
4288869960485037056_st,0
4291015614488749568_sc,0
4291015614488749568_st,0
429221973594002176_sc,0
429221973594002176_st,0
4299634892009975808_sc,0
4299634892009975808_st,0
4318605308741316608_sc,0
4318605308741316608_st,0
4321145029972676608_sc,0
4321145029972676608_st,0
4326488755204015104_sc,0
4326488755204015104_st,0
4327376573650330112_sc,0
4327376573650330112_st,0
4328519318653633024_sc,0
4328519318653633024_st,0
433289442127842304_sc,0
433289442127842304_st,0
4333913608605788672_sc,0
4333913608605788672_st,0
4340974145466767872_sc,0
4340974145466767872_st,0
434144226701125120_sc,0
434144226701125120_st,0
4345563741358687232_sc,0
4345563741358687232_st,0
4348694373886659072_sc,0
4348694373886659072_st,0
4349662770846599168_sc,0
4349662770846599168_st,0
4349911034539764224_sc,0
4349911034539764224_st,0
4351379110783021568_sc,0
4351379110783021568_st,0
4352011593488721408_sc,0
4352011593488721408_st,0
4358247867249388544_sc,0
4358247867249388544_st,0
4373018535105108992_sc,0
4373018535105108992_st,0
4376827663882526208_sc,0
4376827663882526208_st,0
4381172820110811136_sc,0
4381172820110811136_st,0
4389477876786692096_sc,0
4389477876786692096_st,0
4393267815490160640_sc,0
4393267815490160640_st,0
4396737911250615808_sc,0
4396737911250615808_st,0
4399764463296668672_sc,0
4399764463296668672_st,0
4406018871403589632_sc,0
4406018871403589632_st,0
4415185892649136640_sc,0
4415185892649136640_st,0
4419482980506250240_sc,0
4419482980506250240_st,0
4427920600864492032_sc,0
4427920600864492032_st,0
4435074628749909504_sc,0
4435074628749909504_st,0
4436411700731804160_sc,0
4436411700731804160_st,0
443720759628539008_sc,0
443720759628539008_st,0
4438873013393499136_sc,0
4438873013393499136_st,0
4439801226735462400_sc,0
4439801226735462400_st,0
4442924971565728768_sc,0
4442924971565728768_st,0
4447233820804552704_sc,0
4447233820804552704_st,0
444779618363690624_sc,0
444779618363690624_st,0
4447994327420549632_sc,0
4447994327420549632_st,0
4448688358554366976_sc,0
4448688358554366976_st,0
4449252732817884160_sc,0
4449252732817884160_st,0
4450194660965254144_sc,0
4450194660965254144_st,0
4455229939042996736_sc,0
4455229939042996736_st,0
4455698861758267392_sc,0
4455698861758267392_st,0
4456199606605809664_sc,0
4456199606605809664_st,0
4459973554424493568_sc,0
4459973554424493568_st,0
4461844612375478272_sc,0
4461844612375478272_st,0
4465739848123288064_sc,0
4465739848123288064_st,0
446618138837144576_sc,0
446618138837144576_st,0
447419893381098240_sc,0
447419893381098240_st,0
4474901473765444608_sc,0
4474901473765444608_st,0
4490499012269539840_sc,0
4490499012269539840_st,0
44925789448310512_sc,0
44925789448310512_st,0
4493433118056606208_sc,0
4493433118056606208_st,0
4496196698779652096_sc,0
4496196698779652096_st,0
4500706768718260224_sc,0
4500706768718260224_st,0
4502911995215938560_sc,0
4502911995215938560_st,0
4508949653099330560_sc,0
4508949653099330560_st,0
4509246628381484032_sc,0
4509246628381484032_st,0
453203629398105728_sc,0
453203629398105728_st,0
4532207894688951808_sc,0
4532207894688951808_st,0
4543643605994219008_sc,0
4543643605994219008_st,0
4544413996977723904_sc,0
4544413996977723904_st,0
4548037347479820800_sc,0
4548037347479820800_st,0
4550285344701003264_sc,0
4550285344701003264_st,0
4551217559232432640_sc,0
4551217559232432640_st,0
4552528915433972224_sc,0
4552528915433972224_st,0
4560680935001990144_sc,0
4560680935001990144_st,0
4562597470832696832_sc,0
4562597470832696832_st,0
456601237926559808_sc,0
456601237926559808_st,0
4583211430510004736_sc,0
4583211430510004736_st,0
458480296707523776_sc,0
458480296707523776_st,0
4585246265326933504_sc,0
4585246265326933504_st,0
4593643627470494208_sc,0
4593643627470494208_st,0
4595427379012050944_sc,0
4595427379012050944_st,0
4598303885464301568_sc,0
4598303885464301568_st,0
4601894578672280064_sc,0
4601894578672280064_st,0
4602335156012070400_sc,0
4602335156012070400_st,0
4606572773653744640_sc,0
4606572773653744640_st,0
4606750658012703744_sc,0
4606750658012703744_st,0
4610492867744907776_sc,0
4610492867744907776_st,0
4613330848480007168_sc,0
4613330848480007168_st,0
4613342350557543424_sc,0
4613342350557543424_st,0
4614886266877608960_sc,0
4614886266877608960_st,0
4615149128385166336_sc,0
4615149128385166336_st,0
4616026779923290112_sc,0
4616026779923290112_st,0
4617333121994238976_sc,0
4617333121994238976_st,0
4618670525007132672_sc,0
4618670525007132672_st,0
462278623951800192_sc,0
462278623951800192_st,0
4623239937150212096_sc,0
4623239937150212096_st,0
4628739929773233152_sc,0
4628739929773233152_st,0
4629094532493682688_sc,0
4629094532493682688_st,0
4630517513287099392_sc,0
4630517513287099392_st,0
4633544024996209664_sc,0
4633544024996209664_st,0
463712273618229824_sc,0
463712273618229824_st,0
4638783602286303232_sc,0
4638783602286303232_st,0
4639828680439099392_sc,0
4639828680439099392_st,0
4640578464350452736_sc,0
4640578464350452736_st,0
4641388018443256832_sc,0
4641388018443256832_st,0
4641736540339976192_sc,0
4641736540339976192_st,0
4643341628755212288_sc,0
4643341628755212288_st,0
4652297113967182848_sc,0
4652297113967182848_st,0
4654906683412096000_sc,0
4654906683412096000_st,0
4658821106975862784_sc,0
4658821106975862784_st,0
4665578534311002112_sc,0
4665578534311002112_st,0
4673054749973038080_sc,0
4673054749973038080_st,0
467597000472744832_sc,0
467597000472744832_st,0
4676539813751463936_sc,0
4676539813751463936_st,0
4678448771870425088_sc,0
4678448771870425088_st,0
4678942523662224384_sc,0
4678942523662224384_st,0
4681852996128713728_sc,0
4681852996128713728_st,0
4685109797872628736_sc,0
4685109797872628736_st,0
4685117029221765120_sc,0
4685117029221765120_st,0
4691411787724020736_sc,0
4691411787724020736_st,0
4699771222448303104_sc,0
4699771222448303104_st,0
4700892528469466_sc,0
4700892528469466_st,0
4704492306694751232_sc,0
4704492306694751232_st,0
4708823559777812480_sc,0
4708823559777812480_st,0
4710263261355568128_sc,0
4710263261355568128_st,0
471106864707790784_sc,0
471106864707790784_st,0
4712186543220894720_sc,0
4712186543220894720_st,0
4714260885666041856_sc,0
4714260885666041856_st,0
4715906862019023872_sc,0
4715906862019023872_st,0
4717315140529929216_sc,0
4717315140529929216_st,0
4718323749674942464_sc,0
4718323749674942464_st,0
4719244776904071168_sc,0
4719244776904071168_st,0
472233862539992832_sc,0
472233862539992832_st,0
4722655864804691968_sc,0
4722655864804691968_st,0
4728735106194056192_sc,0
4728735106194056192_st,0
4730510741846223872_sc,0
4730510741846223872_st,0
4736230113047832576_sc,0
4736230113047832576_st,0
4736881871070104576_sc,0
4736881871070104576_st,0
4737115173165790208_sc,0
4737115173165790208_st,0
4741087743220270080_sc,0
4741087743220270080_st,0
4741091540610155520_sc,0
4741091540610155520_st,0
4743286629776880640_sc,0
4743286629776880640_st,0
4743555331862588416_sc,0
4743555331862588416_st,0
4744649822357976064_sc,0
4744649822357976064_st,0
4745768631089200128_sc,0
4745768631089200128_st,0
475116137824371840_sc,0
475116137824371840_st,0
4756582646458256384_sc,0
4756582646458256384_st,0
4757216271201890304_sc,0
4757216271201890304_st,0
4757779820587012096_sc,0
4757779820587012096_st,0
4759580995381420032_sc,0
4759580995381420032_st,0
4762371150153450496_sc,0
4762371150153450496_st,0
4763865233468023808_sc,0
4763865233468023808_st,0
4764995048713122816_sc,0
4764995048713122816_st,0
4770852901155905536_sc,0
4770852901155905536_st,0
477611943993333312_sc,0
477611943993333312_st,0
4780064786962059264_sc,0
4780064786962059264_st,0
4780296840629495808_sc,0
4780296840629495808_st,0
4789288868200348672_sc,0
4789288868200348672_st,0
4797618176244094976_sc,0
4797618176244094976_st,0
4799349276533281792_sc,0
4799349276533281792_st,0
4804487861730384896_sc,0
4804487861730384896_st,0
4806538738589284352_sc,0
4806538738589284352_st,0
4812021741053691904_sc,0
4812021741053691904_st,0
4812273097672047616_sc,0
4812273097672047616_st,0
4818091107684712448_sc,0
4818091107684712448_st,0
4818362361964022784_sc,0
4818362361964022784_st,0
4818757303378024448_sc,0
4818757303378024448_st,0
4826571192940428288_sc,0
4826571192940428288_st,0
4830575054096484352_sc,0
4830575054096484352_st,0
4833946407270530048_sc,0
4833946407270530048_st,0
4836033552309114880_sc,0
4836033552309114880_st,0
4838413267993999360_sc,0
4838413267993999360_st,0
4838980653162060800_sc,0
4838980653162060800_st,0
4843818447111557120_sc,0
4843818447111557120_st,0
4845790007916804096_sc,0
4845790007916804096_st,0
4846449858408312832_sc,0
4846449858408312832_st,0
4846613956873858048_sc,0
4846613956873858048_st,0
4849384041998756864_sc,0
4849384041998756864_st,0
4850249531658875904_sc,0
4850249531658875904_st,0
4852506470435673088_sc,0
4852506470435673088_st,0
4857289251908548608_sc,0
4857289251908548608_st,0
4857595536071599104_sc,0
4857595536071599104_st,0
4857972110501881856_sc,0
4857972110501881856_st,0
4872285537887819776_sc,0
4872285537887819776_st,0
4874071956571511808_sc,0
4874071956571511808_st,0
487499023180648832_sc,0
487499023180648832_st,0
4877620540775982080_sc,0
4877620540775982080_st,0
4877905283105435648_sc,0
4877905283105435648_st,0
488001185043795840_sc,0
488001185043795840_st,0
48804197078372688_sc,0
48804197078372688_st,0
4888343494968573952_sc,0
4888343494968573952_st,0
48916179963640688_sc,0
48916179963640688_st,0
4896812838957275136_sc,0
4896812838957275136_st,0
4898400025427079168_sc,0
4898400025427079168_st,0
4898697851954015232_sc,0
4898697851954015232_st,0
489990423927704256_sc,0
489990423927704256_st,0
4907491610936417280_sc,0
4907491610936417280_st,0
4907568272044081152_sc,0
4907568272044081152_st,0
4907721814072355840_sc,0
4907721814072355840_st,0
4909578015482659840_sc,0
4909578015482659840_st,0
4912856132821017600_sc,0
4912856132821017600_st,0
4920217967562126336_sc,0
4920217967562126336_st,0
4920395655462524928_sc,0
4920395655462524928_st,0
4920567832392301_sc,0
4920567832392301_st,0
4922878420661543936_sc,0
4922878420661543936_st,0
4927092754389334016_sc,0
4927092754389334016_st,0
492852179604034496_sc,0
492852179604034496_st,0
4930339542874673152_sc,0
4930339542874673152_st,0
493084924836838976_sc,0
493084924836838976_st,0
4936357928136193024_sc,0
4936357928136193024_st,0
4937239901475581952_sc,0
4937239901475581952_st,0
4940705133891553280_sc,0
4940705133891553280_st,0
4946561368831200256_sc,0
4946561368831200256_st,0
4946678655292834816_sc,0
4946678655292834816_st,0
494668348905771008_sc,0
494668348905771008_st,0
4947545713261829120_sc,0
4947545713261829120_st,0
4952053174181324800_sc,0
4952053174181324800_st,0
4953383275260337152_sc,0
4953383275260337152_st,0
4954581807538338816_sc,0
4954581807538338816_st,0
4956843730975995904_sc,0
4956843730975995904_st,0
4958058886534967296_sc,0
4958058886534967296_st,0
49591970029123896_sc,0
49591970029123896_st,0
4961238909640078336_sc,0
4961238909640078336_st,0
4961596858016685056_sc,0
4961596858016685056_st,0
4968416881909676032_sc,0
4968416881909676032_st,0
4972801786087552000_sc,0
4972801786087552000_st,0
4974058964008387584_sc,0
4974058964008387584_st,0
4975145232887387136_sc,0
4975145232887387136_st,0
4977715539550457856_sc,0
4977715539550457856_st,0
4977906701714423808_sc,0
4977906701714423808_st,0
4978230376883953664_sc,0
4978230376883953664_st,0
4979636887623515136_sc,0
4979636887623515136_st,0
4980605433966929920_sc,0
4980605433966929920_st,0
498351652075671424_sc,0
498351652075671424_st,0
4989797956222745600_sc,0
4989797956222745600_st,0
4990302021860732928_sc,0
4990302021860732928_st,0
4994230219390083072_sc,0
4994230219390083072_st,0
4996932759331537920_sc,0
4996932759331537920_st,0
4997673988298668032_sc,0
4997673988298668032_st,0
500192336790935296_sc,0
500192336790935296_st,0
5006421103598952448_sc,0
5006421103598952448_st,0
5006955800227417088_sc,0
5006955800227417088_st,0
500934841735997888_sc,0
500934841735997888_st,0
5011826404007241728_sc,0
5011826404007241728_st,0
5015406844713768960_sc,0
5015406844713768960_st,0
5016703461533018112_sc,0
5016703461533018112_st,0
5018904329469601792_sc,0
5018904329469601792_st,0
5021085453906673664_sc,0
5021085453906673664_st,0
502118912644371008_sc,0
502118912644371008_st,0
5022443411411832832_sc,0
5022443411411832832_st,0
5023910857692699648_sc,0
5023910857692699648_st,0
5024164629884597248_sc,0
5024164629884597248_st,0
5024372851519324160_sc,0
5024372851519324160_st,0
5025573551139106816_sc,0
5025573551139106816_st,0
5030813819381743616_sc,0
5030813819381743616_st,0
5031201471724871680_sc,0
5031201471724871680_st,0
5035626110860125184_sc,0
5035626110860125184_st,0
5035730567789184000_sc,0
5035730567789184000_st,0
5039468786531471360_sc,0
5039468786531471360_st,0
5044363217163937792_sc,0
5044363217163937792_st,0
5046643095986031616_sc,0
5046643095986031616_st,0
5046970725598492672_sc,0
5046970725598492672_st,0
5048253995508423680_sc,0
5048253995508423680_st,0
5050333065741075456_sc,0
5050333065741075456_st,0
5051062186658844672_sc,0
5051062186658844672_st,0
5051169070956723200_sc,0
5051169070956723200_st,0
5056068716595585024_sc,0
5056068716595585024_st,0
5059280408970242048_sc,0
5059280408970242048_st,0
506138295905295104_sc,0
506138295905295104_st,0
5061447718146995200_sc,0
5061447718146995200_st,0
5061890494737887232_sc,0
5061890494737887232_st,0
5063222276072185856_sc,0
5063222276072185856_st,0
5063981189868852224_sc,0
5063981189868852224_st,0
5065019949561667584_sc,0
5065019949561667584_st,0
5068444980053381120_sc,0
5068444980053381120_st,0
5071811184393337856_sc,0
5071811184393337856_st,0
5074539293732932608_sc,0
5074539293732932608_st,0
5074924514692638720_sc,0
5074924514692638720_st,0
5075112920212090880_sc,0
5075112920212090880_st,0
5077950948310496256_sc,0
5077950948310496256_st,0
5079703705564650496_sc,0
5079703705564650496_st,0
5082430696394071040_sc,0
5082430696394071040_st,0
5088381169219109888_sc,0
5088381169219109888_st,0
5089419333461607424_sc,0
5089419333461607424_st,0
5089675386223300608_sc,0
5089675386223300608_st,0
5091846565103907840_sc,0
5091846565103907840_st,0
5092169856656831488_sc,0
5092169856656831488_st,0
5092702736558756864_sc,0
5092702736558756864_st,0
5098412084800033792_sc,0
5098412084800033792_st,0
5099915472916451328_sc,0
5099915472916451328_st,0
5101110415309179904_sc,0
5101110415309179904_st,0
5103762326722240512_sc,0
5103762326722240512_st,0
5104156502552985600_sc,0
5104156502552985600_st,0
510507572335077312_sc,0
510507572335077312_st,0
5107898545038356480_sc,0
5107898545038356480_st,0
5111279142161267712_sc,0
5111279142161267712_st,0
5111646181078450176_sc,0
5111646181078450176_st,0
5113141957158646784_sc,0
5113141957158646784_st,0
5114007877728964608_sc,0
5114007877728964608_st,0
5115044243016772608_sc,0
5115044243016772608_st,0
5118804773256580096_sc,0
5118804773256580096_st,0
5118892069289959424_sc,0
5118892069289959424_st,0
5120721059240591360_sc,0
5120721059240591360_st,0
5121090773348427776_sc,0
5121090773348427776_st,0
5127056785004318720_sc,0
5127056785004318720_st,0
5127459717820100608_sc,0
5127459717820100608_st,0
5127479630337911808_sc,0
5127479630337911808_st,0
5129248776093743104_sc,0
5129248776093743104_st,0
5131103699672915968_sc,0
5131103699672915968_st,0
5132986237901516800_sc,0
5132986237901516800_st,0
5137372257501701120_sc,0
5137372257501701120_st,0
513753942307216320_sc,0
513753942307216320_st,0
5143199160905041920_sc,0
5143199160905041920_st,0
5158500194177234944_sc,0
5158500194177234944_st,0
5161967563069442048_sc,0
5161967563069442048_st,0
5162154166755135488_sc,0
5162154166755135488_st,0
5166800699884538880_sc,0
5166800699884538880_st,0
5167282858363614208_sc,0
5167282858363614208_st,0
5169830093177861120_sc,0
5169830093177861120_st,0
5179311743924492288_sc,0
5179311743924492288_st,0
5179460799348447232_sc,0
5179460799348447232_st,0
518304251441462912_sc,0
518304251441462912_st,0
5192000229056968704_sc,0
5192000229056968704_st,0
5193327148744589312_sc,0
5193327148744589312_st,0
5196348913932893184_sc,0
5196348913932893184_st,0
519660545549036672_sc,0
519660545549036672_st,0
5196837944591628288_sc,0
5196837944591628288_st,0
5200477773471917056_sc,0
5200477773471917056_st,0
5200598067821036544_sc,0
5200598067821036544_st,0
5202465799203077120_sc,0
5202465799203077120_st,0
5204554053705751552_sc,0
5204554053705751552_st,0
5205586157755619328_sc,0
5205586157755619328_st,0
5206030143704460288_sc,0
5206030143704460288_st,0
5206379289156168704_sc,0
5206379289156168704_st,0
5206721223673406464_sc,0
5206721223673406464_st,0
5207585253391467520_sc,0
5207585253391467520_st,0
5208157685279319040_sc,0
5208157685279319040_st,0
5211810355146264576_sc,0
5211810355146264576_st,0
5212233870145908736_sc,0
5212233870145908736_st,0
5217239294736396288_sc,0
5217239294736396288_st,0
5218827294708263936_sc,0
5218827294708263936_st,0
5221351565564037120_sc,0
5221351565564037120_st,0
5221950759102509056_sc,0
5221950759102509056_st,0
5223941517379111936_sc,0
5223941517379111936_st,0
5224990598512702464_sc,0
5224990598512702464_st,0
523237605133411072_sc,0
523237605133411072_st,0
5235362067815636992_sc,0
5235362067815636992_st,0
5242304965606661120_sc,0
5242304965606661120_st,0
5242969563398081536_sc,0
5242969563398081536_st,0
5243800527808676864_sc,0
5243800527808676864_st,0
524799972247761280_sc,0
524799972247761280_st,0
5248935332152970240_sc,0
5248935332152970240_st,0
5252972378165747712_sc,0
5252972378165747712_st,0
525318242047372672_sc,0
525318242047372672_st,0
5254327134076638208_sc,0
5254327134076638208_st,0
5255010583048274944_sc,0
5255010583048274944_st,0
5255072394890388480_sc,0
5255072394890388480_st,0
5267197466831930368_sc,0
5267197466831930368_st,0
5267808442002257920_sc,0
5267808442002257920_st,0
527196299833896128_sc,0
527196299833896128_st,0
5274020090795950080_sc,0
5274020090795950080_st,0
5276978668398740480_sc,0
5276978668398740480_st,0
5277166594696329216_sc,0
5277166594696329216_st,0
5278192561092159488_sc,0
5278192561092159488_st,0
5280663779574227968_sc,0
5280663779574227968_st,0
5282760410359352320_sc,0
5282760410359352320_st,0
5287706524212621312_sc,0
5287706524212621312_st,0
5291855687851990016_sc,0
5291855687851990016_st,0
5293394177896852480_sc,0
5293394177896852480_st,0
5294934506345005056_sc,0
5294934506345005056_st,0
5295362818707155968_sc,0
5295362818707155968_st,0
529957280949946496_sc,0
529957280949946496_st,0
5301645667154222080_sc,0
5301645667154222080_st,0
5302547432591888384_sc,0
5302547432591888384_st,0
5302724189003417600_sc,0
5302724189003417600_st,0
5304478747673484288_sc,0
5304478747673484288_st,0
5307405432134462464_sc,0
5307405432134462464_st,0
5309915027850265600_sc,0
5309915027850265600_st,0
5316937796331375616_sc,0
5316937796331375616_st,0
5324936402725169152_sc,0
5324936402725169152_st,0
5326183343939598336_sc,0
5326183343939598336_st,0
532699287161425664_sc,0
532699287161425664_st,0
5330187223244658688_sc,0
5330187223244658688_st,0
5331732953043597312_sc,0
5331732953043597312_st,0
533275838259173056_sc,0
533275838259173056_st,0
5332928866496970752_sc,0
5332928866496970752_st,0
5335760879211305984_sc,0
5335760879211305984_st,0
5338523187838873600_sc,0
5338523187838873600_st,0
5339133752977961984_sc,0
5339133752977961984_st,0
534193216784247040_sc,0
534193216784247040_st,0
5344825418567777280_sc,0
5344825418567777280_st,0
5347274020996871168_sc,0
5347274020996871168_st,0
5347565818373060608_sc,0
5347565818373060608_st,0
5351331170749351936_sc,0
5351331170749351936_st,0
535212386562275456_sc,0
535212386562275456_st,0
5352612217802971136_sc,0
5352612217802971136_st,0
5352958510811119616_sc,0
5352958510811119616_st,0
5352962120514576384_sc,0
5352962120514576384_st,0
5353510109172151296_sc,0
5353510109172151296_st,0
5355946870517726208_sc,0
5355946870517726208_st,0
5356303701737507840_sc,0
5356303701737507840_st,0
5358239140997978112_sc,0
5358239140997978112_st,0
5361507735662548992_sc,0
5361507735662548992_st,0
5361842598269972480_sc,0
5361842598269972480_st,0
5364527629036655616_sc,0
5364527629036655616_st,0
5365423294669820928_sc,0
5365423294669820928_st,0
5366488499429068800_sc,0
5366488499429068800_st,0
5367508986627108864_sc,0
5367508986627108864_st,0
5367920542605833216_sc,0
5367920542605833216_st,0
5371311110922630144_sc,0
5371311110922630144_st,0
537849778662027776_sc,0
537849778662027776_st,0
5380541768258958336_sc,0
5380541768258958336_st,0
5389966400737167360_sc,0
5389966400737167360_st,0
5393498676842435584_sc,0
5393498676842435584_st,0
5396007106662052864_sc,0
5396007106662052864_st,0
5403777406729718784_sc,0
5403777406729718784_st,0
5409190352929330176_sc,0
5409190352929330176_st,0
5410993814522671104_sc,0
5410993814522671104_st,0
5411283469699304448_sc,0
5411283469699304448_st,0
5416077488680776704_sc,0
5416077488680776704_st,0
5422302215102280704_sc,0
5422302215102280704_st,0
5424616120198182912_sc,0
5424616120198182912_st,0
5427915475567711232_sc,0
5427915475567711232_st,0
5428634137847133184_sc,0
5428634137847133184_st,0
5432085211933780992_sc,0
5432085211933780992_st,0
5443348548422763520_sc,0
5443348548422763520_st,0
544892210859222784_sc,0
544892210859222784_st,0
5453037331480855552_sc,0
5453037331480855552_st,0
5455487182294708224_sc,0
5455487182294708224_st,0
5457169835962761216_sc,0
5457169835962761216_st,0
5462595367040497664_sc,0
5462595367040497664_st,0
5467756420287926272_sc,0
5467756420287926272_st,0
5468500908758226944_sc,0
5468500908758226944_st,0
5469040401426161664_sc,0
5469040401426161664_st,0
5471888136624681984_sc,0
5471888136624681984_st,0
5473079048004768768_sc,0
5473079048004768768_st,0
5473451592028401664_sc,0
5473451592028401664_st,0
5474300108500733952_sc,0
5474300108500733952_st,0
547694605111307008_sc,0
547694605111307008_st,0
5485412727262473216_sc,0
5485412727262473216_st,0
5486439062017486848_sc,0
5486439062017486848_st,0
5490145848338769920_sc,0
5490145848338769920_st,0
5495690372939446272_sc,0
5495690372939446272_st,0
5496484552618491904_sc,0
5496484552618491904_st,0
5502495794641801216_sc,0
5502495794641801216_st,0
55033155735608808_sc,0
55033155735608808_st,0
5507689562188316672_sc,0
5507689562188316672_st,0
5512857764950720512_sc,0
5512857764950720512_st,0
5513175965195364352_sc,0
5513175965195364352_st,0
551370746135611456_sc,0
551370746135611456_st,0
5519871756404603904_sc,0
5519871756404603904_st,0
5527118940583689216_sc,0
5527118940583689216_st,0
55275883936213048_sc,0
55275883936213048_st,0
5528063099831656448_sc,0
5528063099831656448_st,0
5529547665606971392_sc,0
5529547665606971392_st,0
5530850158783480832_sc,0
5530850158783480832_st,0
5531357772716417024_sc,0
5531357772716417024_st,0
5532145817263838208_sc,0
5532145817263838208_st,0
5532348741125776384_sc,0
5532348741125776384_st,0
5537929559842360320_sc,0
5537929559842360320_st,0
5541344771460011008_sc,0
5541344771460011008_st,0
5544294273068498944_sc,0
5544294273068498944_st,0
554465358733938816_sc,0
554465358733938816_st,0
5545110249239131136_sc,0
5545110249239131136_st,0
5545472991446972416_sc,0
5545472991446972416_st,0
5545507071142047744_sc,0
5545507071142047744_st,0
5556283220254414848_sc,0
5556283220254414848_st,0
5557703446945627136_sc,0
5557703446945627136_st,0
5559168925593338880_sc,0
5559168925593338880_st,0
5560817276256086016_sc,0
5560817276256086016_st,0
556211916334785472_sc,0
556211916334785472_st,0
5563978705079006208_sc,0
5563978705079006208_st,0
5564780643752625152_sc,0
5564780643752625152_st,0
5565130828930062336_sc,0
5565130828930062336_st,0
5571703109922694144_sc,0
5571703109922694144_st,0
5571973738910921728_sc,0
5571973738910921728_st,0
5574673099749151744_sc,0
5574673099749151744_st,0
5578915354470675456_sc,0
5578915354470675456_st,0
5579750754814509056_sc,0
5579750754814509056_st,0
5581412546694309888_sc,0
5581412546694309888_st,0
5581917099103907840_sc,0
5581917099103907840_st,0
5583402563036209152_sc,0
5583402563036209152_st,0
5584345083214132224_sc,0
5584345083214132224_st,0
5585380022769246208_sc,0
5585380022769246208_st,0
5586427352158147584_sc,0
5586427352158147584_st,0
5600966141425687552_sc,0
5600966141425687552_st,0
5601145764871511040_sc,0
5601145764871511040_st,0
5602673397414235136_sc,0
5602673397414235136_st,0
5608375523881036800_sc,0
5608375523881036800_st,0
5610571942814585856_sc,0
5610571942814585856_st,0
561828975560062528_sc,0
561828975560062528_st,0
562199646845317696_sc,0
562199646845317696_st,0
5622203118125542400_sc,0
5622203118125542400_st,0
5622687157028486144_sc,0
5622687157028486144_st,0
5622787916465983488_sc,0
5622787916465983488_st,0
5625915640460036096_sc,0
5625915640460036096_st,0
562595150018828608_sc,0
562595150018828608_st,0
5633021974552847360_sc,0
5633021974552847360_st,0
5639087782350681088_sc,0
5639087782350681088_st,0
5639405429079630848_sc,0
5639405429079630848_st,0
5641257195398019072_sc,0
5641257195398019072_st,0
5641899574339796992_sc,0
5641899574339796992_st,0
564318878423780992_sc,0
564318878423780992_st,0
5652190663253323776_sc,0
5652190663253323776_st,0
5652711613899124736_sc,0
5652711613899124736_st,0
5653925415536296960_sc,0
5653925415536296960_st,0
5655511927780243456_sc,0
5655511927780243456_st,0
5661963099746312192_sc,0
5661963099746312192_st,0
5662890801556149248_sc,0
5662890801556149248_st,0
566556381590871360_sc,0
566556381590871360_st,0
5669693147993477120_sc,0
5669693147993477120_st,0
5669784436078855168_sc,0
5669784436078855168_st,0
5670374851650111488_sc,0
5670374851650111488_st,0
5672511718144572416_sc,0
5672511718144572416_st,0
5676977546661219328_sc,0
5676977546661219328_st,0
5678048858537377792_sc,0
5678048858537377792_st,0
5682513834506764288_sc,0
5682513834506764288_st,0
5683070070294906880_sc,0
5683070070294906880_st,0
568489587841239168_sc,0
568489587841239168_st,0
5685371629962992640_sc,0
5685371629962992640_st,0
5687751160975119360_sc,0
5687751160975119360_st,0
5689179677467821056_sc,0
5689179677467821056_st,0
5694166771893384192_sc,0
5694166771893384192_st,0
5694673460595425280_sc,0
